Audio Path,Type of Current
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122313_Audio/drums_louder_85.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122503_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-122638_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132416_Audio/drums_louder_85.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_85.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_90.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-132605_Audio/drums_louder_95.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-134918_Audio/drums_louder_85.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135112_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-135255_Audio/drums_louder_85.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_85.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140104_Audio/drums_louder_90.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_70.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_75.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140307_Audio/drums_louder_80.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_0.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_10.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_15.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_20.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_25.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_30.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_35.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_40.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_45.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_5.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_50.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_55.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_60.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/AC/240909-140458_Audio/drums_louder_65.wav,AC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131459_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E6011/DC/240912-131906_Audio/drums_louder_5.wav,DC
